product_category,pdt_SUB_CATEGORY,barcode_ean13,site_key,DATE,CA
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-23,46.4
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-04,8.6
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-04,6.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-02,40.29
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-14,13.42
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-05,14.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-31,12.98
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-25,12.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-06,3.29
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-17,49.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-11,10.55
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-21,25.62
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-24,5.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-15,37.89
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-16,27.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-17,39.67
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-22,3.9
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-29,39.62
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-30,11.41
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-27,27.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-17,11.85
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-08,22.07
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-13,14.45
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-25,3.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-25,21.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-12,41.89
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-02,50.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-19,46.57
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-07,49.03
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-08,28.63
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-15,38.48
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-01,36.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-15,35.67
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-20,4.92
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-14,48.66
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-27,39.5
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-06,13.92
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-10,4.88
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-31,34.66
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-18,20.46
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-17,32.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-11,2.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-20,35.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-20,27.66
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-19,22.83
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-21,36.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-10,40.57
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-05,24.91
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-08,12.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-20,37.96
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-27,22.19
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-05,46.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-16,29.05
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-02,29.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-03,2.97
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-16,32.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-02,11.01
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-18,23.76
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-24,10.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-06,45.11
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-31,7.55
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-28,42.35
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-27,30.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-26,43.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-26,15.57
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-22,9.64
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-07,14.89
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-08,30.47
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-10,16.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-14,48.7
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-27,18.48
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-08,23.18
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-23,29.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-17,5.87
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-19,23.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-26,4.95
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-24,19.59
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-22,21.81
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-12,9.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-01,13.38
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-22,8.95
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-24,16.59
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-08,36.52
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-07,10.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-15,9.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-27,20.37
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-26,13.42
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-04,11.11
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-04,41.73
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-02,17.5
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-02,48.53
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-16,23.77
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-13,11.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-01,46.02
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-12,22.95
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-27,14.37
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-15,31.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-21,27.19
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-05,10.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-20,7.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-12,5.18
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-12,41.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-01,10.21
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-13,30.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-02,3.35
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-21,11.27
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-25,13.53
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-09,38.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-12,25.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-24,1.51
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-20,30.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-02,24.18
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-28,32.04
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-06,48.37
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-15,14.27
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-09,41.96
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-18,47.89
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-20,46.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-02,49.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-13,40.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-13,40.94
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-17,33.1
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-18,5.07
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-06,32.83
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-12,14.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-09,13.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-28,43.91
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-12,13.29
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-10,49.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-22,35.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-12,45.15
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-23,24.84
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-04,46.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-26,12.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-22,36.4
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-11,27.78
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-23,49.05
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-10,50.7
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-25,33.86
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-17,46.63
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-12,10.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-09,10.63
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-07,14.81
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-21,3.15
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-14,41.92
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-19,32.64
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-21,49.27
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-23,35.06
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-08,4.95
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-26,38.91
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-25,4.64
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-22,24.27
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-20,9.81
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-20,7.78
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-15,31.38
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-01,30.94
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-28,33.19
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-03,49.05
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-10,30.12
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-17,17.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-07,34.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-19,48.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-27,4.82
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-14,15.95
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-28,34.35
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-20,1.39
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-07,21.97
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-02,28.5
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-06,13.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-10,28.45
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-08,48.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-03,11.76
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-08,16.2
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-28,47.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-12,46.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-05,16.66
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-27,23.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-15,34.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-01,7.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-02,3.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-14,23.48
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-01,42.74
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-11,14.27
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-24,18.24
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-25,6.43
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-14,42.04
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-01,44.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-11,44.58
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-03,33.18
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-28,7.77
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-10,12.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-20,44.83
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-17,30.54
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-16,32.28
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-15,39.71
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-27,31.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-29,24.47
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-04,36.28
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-29,46.51
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-09,43.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-31,46.89
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-06,43.6
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-20,15.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-18,38.37
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-22,44.02
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-25,19.6
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-29,29.41
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-26,14.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-09,20.59
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-15,36.14
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-07,38.67
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-19,14.35
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-31,2.74
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-23,15.23
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-02,43.91
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-14,13.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-06,23.47
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-09,18.38
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-21,34.99
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-16,50.5
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-25,3.7
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-05,24.77
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-19,8.97
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-31,41.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-02,6.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-21,38.14
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-17,42.87
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-02,26.93
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-30,23.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-04,30.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-07,40.54
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-26,35.79
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-29,24.84
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-06,14.01
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-08,36.56
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-27,1.48
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-09,34.22
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-20,19.32
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-11,17.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-07,44.42
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-30,10.1
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-20,3.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-01,39.3
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-28,42.6
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-17,31.19
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-04,26.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-18,49.9
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-17,21.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-24,22.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-05,25.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-02,45.1
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-12,9.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-07,24.33
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-08,5.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-05,44.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-14,17.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-15,1.73
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-16,31.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-04,8.0
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-11,2.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-14,28.87
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-17,42.46
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-20,14.12
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-21,42.96
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-20,49.84
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-12,10.78
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-16,38.86
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-18,18.68
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-28,46.64
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-10,41.36
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-16,11.31
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-09,3.19
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-24,26.45
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-01,21.92
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-23,50.86
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-19,5.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-27,10.1
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-27,5.63
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-05,37.4
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-21,39.65
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-14,12.16
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-25,21.62
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-10,8.21
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-20,44.44
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-07,29.61
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-20,6.12
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-03,6.26
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-13,9.35
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-08,11.69
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-15,4.23
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-03,25.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-07,32.83
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-02,17.46
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-13,10.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-20,29.12
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-31,23.05
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-30,11.53
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-09,35.38
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-02,10.41
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-20,46.06
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-30,18.01
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-11,43.78
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-18,32.59
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-23,43.21
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-14,20.08
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-09,30.49
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-23,37.97
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-17,48.46
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-14,40.63
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-06,20.02
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-11,30.76
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-03,46.72
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-07,48.08
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-05,31.13
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-01,17.51
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-02,27.91
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-03,25.09
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-23,22.28
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-02,1.1
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-03-29,35.64
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-13,32.62
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-14,4.8
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-10-17,20.77
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-05-06,30.41
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-08-16,18.42
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-09-08,47.67
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-04-01,7.98
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-07-01,5.34
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-06-24,33.75
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-19,5.17
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-02-02,24.66
ALCOOLS,PUNCHS,f_5984795796339,f_3347896374578,2023-01-17,47.4
